编号,厂家,名字,编码,类型,分类,药店,市场价,销售价
3275,辉瑞制药有限公司,希舒美干混悬剂0.1g*6袋,2017070000000 ,0,463,华联连锁药店,50.4,42
3274,先声药业有限公司,小儿氨酚烷胺颗粒18包(宝宝宁）,6920210000000 ,0,26,华联连锁药店,24.6,20.5
3273,四川恩威制药有限公司,1#小儿氨酚黄那敏颗粒18袋（力克舒））,6930320000000 ,0,26,华联连锁药店,20.76,17.3
3272,浙江亚峰药厂有限公司,1#小快克颗粒(小儿氨酚黄那敏颗粒)4克*15袋,6920550000000 ,0,26,华联连锁药店,22.8,19
3271,江苏鹏鹞药业有限公司,马来酸氯苯那敏片4mg*100片,2017070000000 ,0,31,华联连锁药店,2.4,2
3270,浙江海正药业股份有限公司,奥利司他片0.12g*24片,6939030000000 ,0,506,华联连锁药店,477.6,398
3269,阿斯利康制药有限公司（分装）,洛赛克MUPS(禁退)10mg*7片,6923880000000 ,0,22,华联连锁药店,72,60
3268,湖南华纳大药厂股份有限公司,H1双氯芬酸钠缓释片100mg*11片/板*2板,6927760000000 ,0,14,华联连锁药店,31.2,26
3267,江西制药有限责任公司,H1苯磺酸氨氯地平片5mg*21片,6903920000000 ,0,459,华联连锁药店,30,25
3266,分装：安士制药（中山）有限公司,儿童维D钙咀嚼片(禁退)30片,6221119630 ,0,4,华联连锁药店,58.8,49
3265,通化金马药业集团股份有限公司,复方嗜酸乳杆菌片0.5g*18片,6926410000000 ,0,23,华联连锁药店,45.6,38
3264,湖南华纳大药厂股份有限公司,泮托拉唑钠肠溶片40mg*10片,6927760000000 ,0,457,华联连锁药店,27.6,23
3263,卫材（中国）药业有限公司,妙纳(盐酸乙哌立松片)(禁退)50mg（薄膜衣）*20片,6902400000000 ,0,460,华联连锁药店,36,30
3262,浙江圣博康药业有限公司,克霉唑阴道片0.5g*3片(达妮汀),6932720000000 ,0,314,华联连锁药店,42,35
3261,湖南九典制药股份有限公司,盐酸左西替利嗪片5mg*12片,6933790000000 ,0,31,华联连锁药店,24,20
3260,正大天晴药业集团股份有限公司,恩替卡韦分散片5mg*12片,6922100000000 ,0,463,华联连锁药店,363.6,303
3259,北京康远制药有限公司,碳酸钙D3片(II)100片,6937670000000 ,0,502,华联连锁药店,117.6,98
3258,江苏正大清江制药有限公司,九力750mg*30片,6940120000000 ,0,502,华联连锁药店,151.2,126
3257,安士制药（中山）有限公司,迪巧片(维D钙咀嚼片)60片,362211000000 ,0,502,华联连锁药店,62.4,52
3256,吉林万通药业有限公司,碳酸钙片100片( 协达利),69426600000000 ,0,502,华联连锁药店,102,85
3255,广东彼迪药业有限公司,盐酸西替利嗪片10mg*12片,6926950000000 ,0,31,华联连锁药店,6,5
3254,广东彼迪药业有限公司,*苯磺酸氨氯地平片(码）5mg*30s,6926950000000 ,0,459,华联连锁药店,30,25
3253,安徽贝克生物制药有限公司,恩替卡韦分散片0.5mg*7片*2板,6948160000000 ,0,463,华联连锁药店,156,130
3252,山东威高药业股份有限公司,碳酸钙D3咀嚼片60片,6937550000000 ,0,502,华联连锁药店,91.2,76
3251,拜耳医药保健有限公司广州分公司(分包装),达英-35*(禁退)21片,6944260000000 ,0,255,华联连锁药店,63.6,53
3250,先声药业有限公司,安立青7.5mg*10片,6920210000000 ,0,461,华联连锁药店,17.04,14.2
3249,上海雅培制药有限公司,高特灵2mg*28片,2017070000000 ,0,459,华联连锁药店,91.2,76
3248,石药集团欧意药业有限公司,1#复方对乙酰氨基酚片（Ⅱ）20片,6916120000000 ,0,1,华联连锁药店,18,15
3247,昆明积大制药股份有限公司,积大本特0.2mg*6片,6900190000000 ,0,465,华联连锁药店,34.8,29
3246,上海玉瑞生物科技（安阳）药业有限公司,谷维素片10mg*100片,6942650000000 ,0,502,华联连锁药店,11,9
3245,拜耳医药保健有限公司启东分公司,白加黑16+8片,6944060000000 ,0,9,华联连锁药店,21.36,17.8
3244,扬子江药业集团上海海尼药业有限公司,氯雷他定片(码）10mg*12片,6931640000000 ,0,305,华联连锁药店,30,25
3243,山西云鹏制药有限公司,格列本脲片(码）2.5mg*100片,2017070000000 ,0,464,华联连锁药店,2.4,2
3242,惠氏制药有限公司,碳酸钙维D3元素片(4)禁退)600mg*60片,6921360000000 ,0,502,华联连锁药店,112.8,94
3241,浙江仙琚制药股份有限公司,醋酸泼尼松片(码）100片,2017070000000 ,0,463,华联连锁药店,6.24,5.2
3240,上海朝晖药业有限公司,丙赛优片(码）50mg*100片,6903740000000 ,0,463,华联连锁药店,15,12.5
3239,阿斯利康制药有限公司,倍他乐克片(酒石酸美托洛尔片)(禁退)50mg*20片,6923880000000 ,0,459,华联连锁药店,14.4,12
3238,天津力生制药股份有限公司,寿比山(禁退)2.5mg*30片,2017070000000 ,0,459,华联连锁药店,19.2,16
3237,浙江亚太药业股份有限公司,齐迈星片250mg*6片,6919040000000 ,0,463,华联连锁药店,9,7.5
3236,浙江医药股份有限公司新昌制药厂,来立信片(码）0.1g*10片,6905810000000 ,0,463,华联连锁药店,10.8,9
3235,江苏云阳集团药业有限公司,氯氮平片25mg*100片,2017070000000 ,0,461,华联连锁药店,9.6,8
3234,西安杨森制药有限公司,维思通片(利培酮片剂)(禁退)1mg*20片,6922150000000 ,0,461,华联连锁药店,66.6,55.5
3233,中美天津史克制药有限公司,赛乐特片(盐酸帕罗西汀片)（码）20mg*10粒,2017070000000 ,0,461,华联连锁药店,132,110
3232,江苏恒瑞医药股份有限公司,诺邦缓释片(克拉霉素缓释片)0.5g*3片,6923340000000 ,0,463,华联连锁药店,21.6,18
3231,世贸天阶制药（江苏）有限责任公司,氢氯噻嗪片(码）25mg*100片,2017070000000 ,0,463,华联连锁药店,1.8,1.5
3230,北京华素制药股份有限公司,博苏片(富马酸比索洛尔片)5mg*10片,6931840000000 ,0,459,华联连锁药店,26.4,22
3229,葛兰素史克制药（苏州）有限公司,贺普丁片(拉米夫定片)(码）禁退100mg*14片,2017070000000 ,0,457,华联连锁药店,207.6,173
3228,第一三共制药(北京）有限公司,可乐必妥片0.1g*10片,6930800000000 ,0,463,华联连锁药店,45.6,38
3227,齐鲁制药有限公司,金络片(码）10mg*28片,6915800000000 ,0,459,华联连锁药店,35.4,29.5
3226,江苏亚邦爱普森药业有限公司,呋塞米片20mg*100片,6934670000000 ,0,463,华联连锁药店,6,5
3225,齐鲁制药有限公司,丁克片(盐酸特比萘芬片)0.125g*6片,6915800000000 ,0,467,华联连锁药店,36,30
3224,江苏瑞年前进制药有限公司,螺内酯片(码)20mg*100片,2017070000000 ,0,457,华联连锁药店,17.4,14.5
3223,阿斯利康制药有限公司,琥珀酸美托洛尔缓释片(码）(禁退)47.5mg*7片,6923880000000 ,0,459,华联连锁药店,19.8,16.5
3222,山西云鹏制药有限公司,土霉素片0.25g*100片,6927990000000 ,0,463,华联连锁药店,5.4,4.5
3221,辉瑞制药有限公司,万艾可片(码）(禁退)100mg*1片,2017070000000 ,0,465,华联连锁药店,138,115
3220,辉瑞制药有限公司,H2万艾可片(码）(禁退)100mg*5片,2017070000000 ,0,465,华联连锁药店,576,480
3219,辉瑞制药有限公司,络活喜片(苯磺酸氨氯地平片)(禁退)5mg*7片,2017070000000 ,0,459,华联连锁药店,38.16,31.8
3218,成都恒瑞制药有限公司,1#对乙酰氨基酚缓释片(码）650mg*16片,6930650000000 ,0,1,华联连锁药店,21.6,18
3217,吉林康乃尔药业有限公司,胸腺肽肠溶片15mg*12片,2017070000000 ,0,457,华联连锁药店,64.8,54
3216,辽宁丹生生物制药有限公司,氨肽素片0.2g*100s,6932670000000 ,0,455,华联连锁药店,6.6,5.5
3215,鲁南贝特制药有限公司,瑞舒伐他汀钙片5mg*14片,2017070000000 ,0,455,华联连锁药店,58.8,49
3214,惠氏制药有限公司,1#善存(禁退)100片,6921360000000 ,0,502,华联连锁药店,132,110
3213,浙江万晟药业有限公司,莱多菲30mg*14s*2板,6932900000000 ,0,458,华联连锁药店,27.6,23
3212,石药集团欧意药业有限公司,马来酸左旋氨氯地平分散片2.5mg*7s,6916120000000 ,0,459,华联连锁药店,23.4,19.5
3211,浙江京新药业股份有限公司,瑞舒伐他汀钙片10mg*6s*2板,6910850000000 ,0,455,华联连锁药店,78,65
3210,上海强生制药有限公司,泰诺林0.65g*18s,6920310000000 ,0,458,华联连锁药店,22.56,18.8
3209,扬子江药业集团广州海瑞药业有限公司,H2枸地氯雷他定片8.8mg*6s,6939830000000 ,0,305,华联连锁药店,75.6,63
3208,阿斯利康制药有限公司,瑞舒伐他汀钙片(禁退)10mg*7s,6923880000000 ,0,455,华联连锁药店,63.6,53
3207,贵州神奇药业有限公司,1#氨酚咖黄烷胺片（码）12片,6930510000000 ,0,9,华联连锁药店,24,20
3206,上海强生制药有限公司,泰诺20片,6920310000000 ,0,9,华联连锁药店,24,20
3205,辉瑞制药有限公司,万艾可100mg*10s,2017070000000 ,0,465,华联连锁药店,1146,955
3204,拜耳医药保健有限公司,2#达喜片(铝碳酸镁片)500mg*30片,6924150000000 ,0,22,华联连锁药店,43.2,36
3203,吉林省吴太感康药业有限公司,感康16s,6934250000000 ,0,9,华联连锁药店,28.8,24
3202,江苏晨牌药业集团股份有限公司,复方氯丙那林溴已新片100片,2017070000000 ,0,458,华联连锁药店,31.8,26.5
3201,山东信谊制药有限公司,硝酸甘油片(码）0.5mg*100片,2017070000000 ,0,459,华联连锁药店,6,5
3200,北京双鹭药业股份有限公司,阿德福韦酯胶囊10mg*10s,2017070000000 ,0,457,华联连锁药店,66,55
3199,广州欧化药业有限公司,牙周康胶囊(甲硝唑芬布芬胶囊)10粒,6936180000000 ,0,463,华联连锁药店,6.24,5.2
3198,浙江仙居制药股份有限公司,益玛欣胶囊（码）禁退50mg*20粒,2017070000000 ,0,464,华联连锁药店,39.6,33
3197,深圳信立泰药业股份有限公司,泰嘉25mg*20片,6923830000000 ,0,455,华联连锁药店,81.6,68
3196,辽宁新高制药有限公司,盐酸伊托必利片50mg*30片,6958670000000 ,0,457,华联连锁药店,47.76,39.8
3195,上海上药信谊药厂有限公司,熊去氧胆酸片50mg*30片/瓶,2017070000000 ,0,457,华联连锁药店,10.8,9
3194,吉林恒金药业股份有限公司,维生素C咀嚼片0.1g*80片/瓶,6934940000000 ,0,502,华联连锁药店,115.2,96
3193,赛诺菲(杭州)制药有限公司,可力0.25mg*30片/盒,2017070000000 ,0,459,华联连锁药店,37.2,31
3192,吉林益民堂制药有限公司,H2复方贝母氯化铵片12片*2板/盒,6928850000000 ,0,9,华联连锁药店,30,25
3191,惠氏制药有限公司,碳酸钙D3片（钙尔奇）禁退72片/瓶,6921360000000 ,0,502,华联连锁药店,141.6,118
3190,惠氏制药有限公司,碳酸钙D3片（钙尔奇）禁退100片/瓶,6921360000000 ,0,502,华联连锁药店,130.8,109
3189,辉瑞制药有限公司,瑞易宁(禁退)5mg*14片,2017070000000 ,0,465,华联连锁药店,39.6,33
3188,浙江京新药业股份有限公司,瑞舒伐他汀钙片5mg*12片/盒,6910850000000 ,0,455,华联连锁药店,43.2,36
3187,海口奇力制药股份有限公司,阿昔洛韦片0.1g*24片,6926970000000 ,0,463,华联连锁药店,3.6,3
3186,正大天晴药业集团股份有限公司,泰白0.5g*60片,6922100000000 ,0,465,华联连锁药店,44.4,37
3185,浙江昂利康制药股份有限公司,硝苯地平缓释片（I）10mg*48片,6924800000000 ,0,459,华联连锁药店,12,10
3184,扬子江药业集团江苏制药股份有限公司,依苏10mg*16片*2板/盒,6934170000000 ,0,459,华联连锁药店,42,35
3183,浙江昂利康制药股份有限公司,苯磺酸左旋氨氯地平片2.5mg*14片,6924800000000 ,0,459,华联连锁药店,21.6,17.5
3182,浙江昂利康制药股份有限公司,苯磺酸左旋氨氯地平片5mg*14片,6924800000000 ,0,459,华联连锁药店,60,50
3181,重庆华邦制药有限公司,复方氨肽素片120片,6920330000000 ,0,467,华联连锁药店,54,45
3180,上海上药信谊药厂有限公司,信卫安(禁退)10mg*14片,6920260000000 ,0,457,华联连锁药店,57.6,48
3179,上海上药信谊药厂有限公司,信卫安(禁退)10mg*7s,6920260000000 ,0,457,华联连锁药店,38.4,32
3178,施维雅(天津)制药有限公司,雅施达(禁退)4mg*10片,2017070000000 ,0,459,华联连锁药店,39.6,33
3177,海南中化联合制药工业股份有限公司,H2雷贝拉唑钠肠溶片10mg*14片/盒,6936650000000 ,0,457,华联连锁药店,54,45
3176,江苏豪森药业集团有限公司,孚来迪0.5mg*30片,6924650000000 ,0,465,华联连锁药店,24,20
3175,鲁南贝特制药有限公司,欣康（禁退）20mg*48片,2017070000000 ,0,459,华联连锁药店,49.8,41.5
3174,湖南华纳大药厂股份有限公司,H2兰索拉唑肠溶片15mg*10片/盒,6927760000000 ,0,457,华联连锁药店,33.6,28
3173,浙江京新药业股份有限公司,博欣舒40mg*14片/盒,6910850000000 ,0,459,华联连锁药店,22.8,19
3172,鲁南贝特制药有限公司,鲁南贝特24片,2017070000000 ,0,456,华联连锁药店,17.4,14.5
3171,上海上药中西制药有限公司,纷乐0.1g*14片,2017070000000 ,0,456,华联连锁药店,35.4,29.5
3170,江苏豪森药业集团有限公司,孚来迪0.5mg*60片,6924650000000 ,0,465,华联连锁药店,40.2,33.5
3169,江西和明制药有限公司,复方北豆根氨酚那敏片36片/盒,6939070000000 ,0,9,华联连锁药店,30,25
3168,吉林省精鑫药业集团有限公司,双氯芬酸钠肠溶片25mg*30片*2板,6934280000000 ,0,460,华联连锁药店,28.8,24
3167,上海上药信谊药厂有限公司,华法林钠片（委托）禁退2.5mg*60片,2017070000000 ,0,455,华联连锁药店,20.4,17
3166,浙江华海药业股份有限公司,乐友20mg*14片/盒,6958440000000 ,0,461,华联连锁药店,72,60
3165,吉林万通药业有限公司,三合钙咀嚼片120片,6942660000000 ,0,502,华联连锁药店,153.6,128
3164,海南海神同洲制药有限公司,舍泰10mg*10片/盒,6934400000000 ,0,9,华联连锁药店,28.8,24
3163,南京正大天晴制药有限公司,*厄贝沙坦氢氯噻嗪片7片*2板,6940190000000 ,0,459,华联连锁药店,43.8,36.5
3162,吉林省天泰药业股份有限公司,复方北豆根氨酚那敏片20片,6924150000000 ,0,9,华联连锁药店,30,25
3161,上海上药信谊药厂有限公司,盐酸二甲双胍缓释片0.5g*30片,6920260000000 ,0,465,华联连锁药店,21.6,18.5
3160,西安杨森制药有限公司,多潘立酮片10mg*42片,6922150000000 ,0,22,华联连锁药店,31.2,26
3159,上海勃林格殷格翰药业有限公司,美卡素80mg*7片,6939900000000 ,0,459,华联连锁药店,46.2,38.5
3158,赛诺菲(北京)制药有限公司,亚莫利(禁退)2mg*15片,2017070000000 ,0,465,华联连锁药店,81.6,68
3157,生晃荣养药品株式会社,消脱止-M50片,2017070000000 ,0,456,华联连锁药店,47.4,40
3156,浙江远力健药业有限责任公司,瑞巴派特片（薄膜衣片）0.1克*24片,6932850000000 ,0,457,华联连锁药店,42,35
3155,昆明积大制药股份有限公司,盐酸坦洛新缓释片0.2mg*14片,6900190000000 ,0,465,华联连锁药店,79.8,66.5
3154,山西云鹏制药有限公司,吡罗昔康片10mg*100片,2017070000000 ,0,460,华联连锁药店,6.6,5.5
3153,浙江圣博康药业有限公司,克霉唑阴道片500毫克*4片,6932720000000 ,0,313,华联连锁药店,81.6,68
3152,南京白敬宇制药有限责任公司,阿司匹林肠溶片(码)25mg*100片,2017070000000 ,0,459,华联连锁药店,3.84,3.2
3151,李时珍医药集团有限公司,复方紫龙片0.6g*18片,6920760000000 ,0,458,华联连锁药店,45.6,38
3150,山西云鹏制药有限公司,吲哚美辛肠溶片25mg*100s,2017070000000 ,0,460,华联连锁药店,3.96,3.3
3149,葛兰素史克（天津）有限公司,贺维力片(阿德福韦酯片)(禁退)10mg*14s,2017070000000 ,0,457,华联连锁药店,282,235
3148,施慧达药业集团(吉林)有限公司,施慧达片2.5mg*14片,6923980000000 ,0,459,华联连锁药店,42,35
3147,辉瑞制药有限公司,左洛复片(禁退)50mg*14s,2017070000000 ,0,461,华联连锁药店,105.6,88
3146,北京嘉林药业股份有限公司,阿乐片10mg*7s,2017070000000 ,0,455,华联连锁药店,31.2,26
3145,苏州东瑞制药有限公司,安内真片5mg*14s,6921730000000 ,0,459,华联连锁药店,12.6,10.5
3144,江苏吉贝尔药业股份有限公司,利可君片(码）20mg*48片,6937530000000 ,0,455,华联连锁药店,56.4,47
3143,上海丽珠制药有限公司,胰激肽原酶肠溶片(禁退)60单位*60片,6922950000000 ,0,459,华联连锁药店,24,20
3142,北京诺华制药有限公司,洛汀新片(码）(禁退)10mg*14片,2017070000000 ,0,459,华联连锁药店,51,43
3141,赛诺菲(杭州)制药有限公司,可达龙片(码)(禁退)0.2g*10片,2017070000000 ,0,459,华联连锁药店,32.4,27
3140,北京诺华制药有限公司,扶他林片(码）(禁退)25mg*30片,2017070000000 ,0,460,华联连锁药店,21,17.5
3139,亚宝药业集团股份有限公司,尼莫地平片20mg*50片,6916110000000 ,0,463,华联连锁药店,2.4,2
3138,深圳海王药业有限公司,阿昔洛韦片0.1g*30片,6937920000000 ,0,463,华联连锁药店,6,5
3137,正大青春宝药业有限公司,尼莫地平片20mg*20片,6901990000000 ,0,459,华联连锁药店,11.4,9.5
3136,昆药集团股份有限公司,舒风灵片(秋水仙碱片)1mg*20片,6901690000000 ,0,460,华联连锁药店,15.6,13
3135,中美上海施贵宝制药有限公司,开博通片(码）(禁退)12.5mg*100片,6902180000000 ,0,459,华联连锁药店,108,90
3134,陕西超群制药有限公司,麦利平(马来酸氨氯地平片)(禁退)5mg*14片,6934020000000 ,0,463,华联连锁药店,18,15
3133,迪沙药业集团有限公司,迪沙片(格列吡嗪片)2.5mg*80片,6916310000000 ,0,463,华联连锁药店,27.24,22.7
3132,四川明欣药业有限责任公司,明竹欣片(盐酸伐昔洛韦片)0.3g*6片,6926850000000 ,0,463,华联连锁药店,42,35
3131,浙江万晟药业有限公司,尼群地平片10mg*100片,2017070000000 ,0,459,华联连锁药店,1.8,1.5
3130,施维雅(天津)制药有限公司,达美康缓释片(格列齐特缓释片)禁退)30mg*30片,2017070000000 ,0,465,华联连锁药店,52.8,44.5
3129,亚宝药业集团股份有限公司,曲克芦丁片60mg*100片,6916110000000 ,0,459,华联连锁药店,6,5
3128,浙江大冢制药有限公司,美普清片（盐酸丙卡特罗片）20片,6938710000000 ,0,458,华联连锁药店,32.16,26.8
